Latitude,Longitude,Score
38.8039,-82.9929,0.9167661195521368
39.9725,-79.0283,0.9524670502745235
44.4553,-90.0416,0.9597758898266276
34.1339,-83.5664,0.9423293521185234
34.7542,-91.8888,0.928959109482303
32.4043,-88.6625,0.9291632404876174
30.6436,-86.1697,0.9241923847120637
29.6087,-81.7443,0.902390974050751
47.9219,-97.4569,0.9576102437770933
35.5807,-108.2618,0.9113537745622478
32.7921,-103.4125,0.9504664873928104
39.9541,-105.0527,0.9750489781291065
39.2966,-96.7352,0.9616691432905592
38.7386,-77.8092,0.9677324727216629
36.8942,-87.4904,0.9219824437545825
35.2066,-96.9484,0.9195213448720646
36.5255,-86.8706,0.9325419120536321
35.9026,-96.3709,0.9270356332929386
34.4598,-85.8041,0.914950377563939
36.4146,-80.688,0.9352810380373527
39.4816,-86.4462,0.9436507801158179
40.4488,-113.1311,0.9622477068696393
42.5831,-72.5918,0.9704432106531427
29.8965,-91.7301,0.9157342889670708
44.476,-89.5014,0.9627466101516385
47.1224,-112.3905,0.9481695499648229
36.1753,-82.8458,0.9176402187734932
40.0508,-86.4687,0.9630159560234137
48.2217,-101.5418,0.9631747222144588
37.2431,-76.5635,0.9737212017401105
33.0335,-85.0284,0.9357596192200979
34.1537,-82.1259,0.9340436061567595
30.2242,-82.6215,0.9085958279304328
42.6864,-121.6502,0.9437615531694415
39.6214,-78.6976,0.9461290603058758
32.5481,-94.3715,0.9437866342990519
28.0092,-97.5188,0.9574055589651398
44.0346,-94.067,0.9663968513401738
42.9128,-75.6696,0.9617980168927232
42.9537,-84.1467,0.9427164777042074
34.2683,-91.9304,0.9216195059440805
34.8357,-76.6589,0.9548104388111951
33.2159,-97.6545,0.9482069341987952
34.7356,-85.301,0.9323854279922709
39.0996,-122.7532,0.9558330257942547
36.0827,-78.2857,0.947490875460247
38.3994,-85.4483,0.9496265093004626
34.9036,-85.1382,0.9451679483901446
37.7812,-96.839,0.9602941723273409
37.054,-88.7128,0.9280997534155803
31.6226,-89.1688,0.9260730790912387
32.6132,-105.7415,0.9494422527535389
46.6589,-68.5989,0.9256770911029227
37.7303,-88.9299,0.9490011300173469
37.8103,-90.4723,0.9301711446010874
34.4834,-82.0057,0.9290728410277337
40.0158,-80.9885,0.9365930859627054
35.6161,-95.3795,0.9171746078312915
40.5158,-85.6547,0.9342087575992197
44.3543,-93.2967,0.9679643640568008
33.2609,-84.2841,0.9351121345524
39.8644,-85.0098,0.9329156048953188
42.9451,-85.0746,0.9403377987032137
35.3955,-109.4888,0.9032900289352295
43.311,-85.1525,0.9369749019818947
46.4313,-87.6416,0.9459682358221699
36.2062,-81.163,0.9361973832742617
39.2835,-80.3799,0.9262608961323991
40.8121,-79.4646,0.9540257161682396
46.4825,-94.0709,0.9645823869818932
39.9879,-91.1885,0.9507452317851964
45.0694,-91.2799,0.9598442802927957
43.561,-73.846,0.9635853023570153
43.6406,-84.8468,0.9339299408817846
40.385,-80.761,0.9333605345222153
26.5621,-98.7387,0.9373792081798574
40.5872,-83.1609,0.9278840511989485
43.4267,-89.9482,0.9620250016650636
40.1256,-122.2341,0.950717773920672
33.8033,-87.2973,0.9156924683185339
33.3633,-104.4669,0.9475451820296767
41.0486,-76.4052,0.9558096955022138
34.3388,-80.5902,0.9368083004957798
46.8923,-96.4907,0.9669731390606886
47.3484,-123.1927,0.9513941643938917
31.616,-94.6159,0.9414291937594294
40.9182,-75.7088,0.9570269566494106
37.1039,-84.5773,0.9108437217385144
43.1742,-124.0594,0.9431712085313297
35.4026,-81.9198,0.937328494047046
31.8282,-81.4949,0.9463325559881486
36.2171,-83.2667,0.9197373321666618
31.206,-89.5087,0.9365535872542259
38.0922,-87.2721,0.9509317893056081
32.3674,-81.3414,0.9490785947473276
34.3325,-79.9577,0.9303855270638196
43.5179,-71.4227,0.961494139218869
36.6057,-121.075,0.9717908064526566
35.4477,-93.0345,0.9213421181389714
43.2789,-96.7218,0.9691914735290916
33.4342,-79.3324,0.9414456601143734
39.3339,-82.0452,0.9275853857545558
35.4752,-79.1715,0.947438877305985
36.3791,-97.7827,0.9343129570777521
40.8726,-98.5022,0.9679753155153191
40.3988,-82.4215,0.9413235249477472
42.7281,-77.7755,0.9606809134163737
46.2298,-118.4784,0.9581394681720131
35.3119,-80.251,0.9420248939284986
37.1107,-84.1178,0.9045602009488074
37.953,-98.086,0.9535820780060654
42.595,-85.309,0.9493284694066533
40.2994,-83.3716,0.9523050778257477
35.556,-82.9822,0.9497293666244625
42.2501,-73.6318,0.9658608491093118
43.3137,-73.4308,0.9541779923144718
39.5993,-107.904,0.9630519584725838
32.4714,-104.3044,0.9548268129127399
35.4973,-89.7566,0.9308466600941705
36.304,-78.6527,0.9484525457726078
36.8213,-79.3971,0.9423630071258255
41.9144,-85.5278,0.9383141142482064
43.5802,-73.0364,0.9510321980486696
43.4193,-74.9624,0.9530658559159249
35.9504,-84.9984,0.9232215346106846
32.4299,-97.8323,0.9527998496800173
35.588,-94.2429,0.9205791838551364
41.7887,-76.5154,0.95187484952549
34.5248,-77.9051,0.9509616803234021
39.4553,-81.4953,0.9384379626460162
37.4055,-81.1114,0.9119325924051485
46.4088,-95.708,0.9685706861678745
44.2736,-72.6148,0.9555283829562851
34.9916,-78.3714,0.9377114078671638
41.3562,-83.1464,0.9435174589445794
42.6338,-75.0326,0.9593025875819517
37.4691,-82.3958,0.8975359654514057
33.4729,-88.4433,0.930257643431333
33.9809,-86.5674,0.9271565638385059
32.5637,-95.8365,0.9427264045307595
32.2884,-85.1849,0.9335963711433989
39.058,-90.96,0.9402328335244999
36.9055,-94.3393,0.940582593538727
41.1463,-82.598,0.9350067555383642
38.5984,-82.5368,0.921919503854589
39.6419,-83.0244,0.9354855561265585
43.0009,-78.1937,0.9588232297863287
41.332,-75.0338,0.9695691378502275
32.5349,-86.6427,0.9359753213508597
43.4666,-89.3337,0.9638757910758298
30.2906,-92.412,0.908997426266767
31.8133,-95.6525,0.942780592710939
39.0206,-119.189,0.948878295934713
39.1511,-119.7476,0.9513814974270423
44.4999,-70.7566,0.9319708557584561
29.8466,-92.3237,0.91698068470729
28.7426,-100.3145,0.9460358162077244
43.5799,-72.5862,0.9567910180125969
39.3076,-77.8628,0.9433646377512039
38.5086,-81.909,0.9369013274521318
34.5032,-84.8759,0.9322126966788116
35.4906,-86.0748,0.92589023904181
41.521,-113.0821,0.9646770539249113
36.4412,-82.9447,0.9158258700334306
34.7005,-87.8049,0.9292737408726712
45.5025,-92.9083,0.9697284477714982
36.2928,-82.1275,0.9116663108018644
38.2915,-84.5839,0.9344818976463607
39.51,-80.2434,0.9241764873150957
35.0481,-81.6206,0.9272226328316652
30.3324,-94.3902,0.9443087884803166
30.7688,-89.5896,0.9292274217909109
41.7562,-89.9141,0.9558162821919495
36.6548,-93.0411,0.9378967922936225
37.8592,-113.2895,0.95766151222761
34.3568,-89.485,0.9383159196995102
39.6279,-106.6954,0.9671939412647527
37.2866,-107.8433,0.9666300267867554
37.2053,-79.0966,0.9478713906401077
30.0108,-95.9876,0.9517630548085162
44.6643,-68.3585,0.9465047955712291
35.2388,-77.6412,0.9347998122657664
38.0276,-119.9548,0.9585221050742669
41.1239,-83.1277,0.941460879142981
36.992,-79.8811,0.949012491769332
35.0169,-97.8841,0.9319897523383053
38.7838,-97.65,0.9610532225572396
36.051,-83.4463,0.9244071568278857
35.7348,-84.3119,0.9364199687955823
30.9306,-81.6699,0.9468351371403437
36.2311,-81.6964,0.945660212748835
36.149,-87.3567,0.9249093545885825
36.7244,-81.9598,0.943128360378325
38.7441,-93.8064,0.9457476240606792
37.7851,-89.3821,0.9460153221687424
42.3231,-88.8234,0.9605571899498593
43.1138,-74.4222,0.9490788508127135
37.8246,-92.2076,0.9497981931624007
41.1457,-115.3577,0.9541508222413553
35.8479,-84.5232,0.9275421328667667
43.4641,-83.4167,0.9356103339316043
33.7997,-110.8116,0.9363369789628462
35.4248,-84.6175,0.9182027182987085
31.4027,-85.9882,0.936606592456046
37.8721,-84.5809,0.9288900806609496
40.846,-82.2707,0.9383010054835987
34.7795,-85.9994,0.9179306231742934
32.1077,-94.7618,0.9443176709955784
30.0615,-99.35,0.9557499819452271
29.9055,-90.3582,0.9356823919181549
36.7152,-95.9044,0.93483935780671
45.9438,-123.0883,0.9508712787363748
41.2851,-88.4185,0.9628545646378346
38.2128,-75.334,0.964402017857553
30.1291,-91.6083,0.9179006476804005
42.8675,-90.7062,0.957973220845757
35.0175,-79.2373,0.94498136818616
44.0816,-88.2181,0.9674866854464056
38.4361,-78.8735,0.9485106986346756
38.486,-77.9558,0.9587814715508773
32.047,-96.4725,0.942126949820715
41.3343,-93.5615,0.9702176504457518
40.1333,-84.6194,0.9364241473723994
42.0426,-89.3207,0.9570004283627052
44.4705,-88.9648,0.9605262603154645
41.9154,-85.9935,0.9443299367034531
34.2656,-78.655,0.9311193492143388
33.425,-88.8793,0.9351599542761404
38.2392,-84.877,0.9337261265648186
41.6487,-75.3033,0.9596398063932688
36.6828,-79.874,0.9365736261466332
43.7841,-111.6592,0.9380203018277078
41.401,-79.758,0.9534548960363392
41.7173,-71.284,0.960526940515821
31.837,-95.1652,0.9419096091092188
39.1452,-84.9732,0.9437183081271687
29.3557,-99.1101,0.9611443084602735
45.5139,-69.9589,0.919835154106917
35.9966,-88.9326,0.9203946845827009
40.9318,-90.2132,0.9470697109948397
38.0423,-116.4719,0.9425177004591315
43.8738,-71.2031,0.9608074713513225
33.6673,-95.5712,0.9363251719340756
43.9869,-91.7792,0.965333392581195
44.642,-123.8682,0.9504161576578039
40.8551,-99.075,0.970436566018338
34.9365,-77.933,0.9328860892115715
29.7206,-91.4485,0.9185876461332545
35.5138,-86.4589,0.9234972634560179
44.8576,-72.9131,0.9509085554804377
39.068,-76.0203,0.9702318344040047
43.5542,-85.8009,0.9363049517769099
35.9129,-77.5971,0.934274981497443
42.9023,-74.4397,0.9509051908089027
31.4318,-85.611,0.9305453888466217
41.3531,-90.1314,0.9567321177077202
29.174,-98.0866,0.9612518936664307
30.7927,-94.83,0.9411807630396847
36.2574,-77.6517,0.927840354398713
32.4637,-82.9222,0.9279622586232343
38.9123,-119.6162,0.9620635715314199
31.1083,-93.1843,0.9257572054129525
38.4731,-105.4395,0.9495102451738489
35.9193,-97.4433,0.9363526795954044
39.9311,-85.3964,0.9343959239488228
34.5742,-103.347,0.9469023551382416
28.8935,-98.5272,0.9558510002436812
42.1703,-76.3063,0.958636140223821
38.3596,-82.6878,0.9164508795622343
34.9003,-94.7034,0.913049587240242
30.7884,-98.1823,0.9525225157611786
32.6016,-92.6649,0.9213930431037207
35.2057,-90.3078,0.9160689293230666
40.3316,-84.2048,0.9433687318347576
46.9012,-117.523,0.954952335899282
34.2509,-97.2858,0.9258718205036948
30.7954,-85.2155,0.9037222721569912
42.2765,-74.1227,0.956016272537182
44.5929,-74.3038,0.9502687612169343
29.8929,-101.1517,0.952182929766308
40.0065,-78.4903,0.9526995187188982
39.5203,-88.2217,0.9443206403827074
43.2166,-112.3981,0.949783099104685
38.2155,-85.1948,0.9346083645968906
44.4097,-92.7229,0.9681305980552841
31.526,-110.8465,0.9520235590934151
42.4935,-75.6116,0.9519484636141078
35.9067,-94.9997,0.9161756698588006
41.3986,-85.4175,0.9407613955102825
42.595,-76.0703,0.9556323819371737
44.2482,-105.5482,0.9397860998319216
42.2574,-78.0276,0.9526174418095021
38.0375,-78.4855,0.9574279756142658
41.898,-90.532,0.9567135291132334
45.4237,-91.8483,0.9570435810384696
48.3,-116.6011,0.9462648639362446
37.8052,-85.466,0.9302301115613525
40.5609,-84.2217,0.9439863542530086
41.3248,-86.2618,0.9393193613038744
40.6104,-77.617,0.9459007978672141
36.6292,-96.3985,0.9259613689119273
43.9458,-90.6178,0.959680123400916
48.3991,-117.8552,0.9498404779642471
35.4427,-84.2527,0.9127422355157115
47.9738,-94.9377,0.9575366643318706
40.3885,-83.7658,0.9401132195069787
38.9064,-86.0375,0.9369273186528178
30.416,-89.4885,0.9305852461617448
40.3984,-77.2623,0.9582251054898892
42.9906,-72.7139,0.9547174407282005
33.9623,-96.2598,0.9192782220553887
31.1884,-83.7688,0.9266627023742509
30.8533,-90.0405,0.906539037973471
34.631,-83.5311,0.941089791501432
41.8878,-84.5929,0.9346209680474713
30.8637,-83.9193,0.9376442229757413
36.1175,-90.5589,0.9157466240009663
33.2839,-90.9474,0.9171211731238337
37.3088,-87.5408,0.9175068976647613
38.2046,-120.5541,0.9641626954955772
29.8368,-97.6199,0.9462572616659853
29.7384,-94.6101,0.9534127644937487
44.9466,-91.8964,0.9595223847458758
39.261,-89.9245,0.9483217105106485
32.3573,-90.852,0.9322368521744556
38.8412,-86.4835,0.9372339514757003
37.7958,-87.573,0.9205607841347136
47.5095,-93.632,0.9643159724095289
35.494,-76.8598,0.9421206589223129
32.8479,-86.7188,0.9230348395384033
39.5237,-85.7917,0.9392017940728113
42.3518,-89.6623,0.9515460694758854
45.4614,-92.4414,0.9613993370779341
37.8772,-91.7923,0.9371109653549548
41.9161,-85.059,0.9347797619851473
42.1981,-74.9665,0.9568209419205662
32.7864,-95.3821,0.9442263464597394
36.4019,-80.2397,0.9403764971344635
35.6817,-82.0493,0.9378332122211669
41.1282,-78.9994,0.950992031748547
40.417,-77.9812,0.954493797333749
38.8355,-91.926,0.941549792530251
36.9656,-85.9337,0.9079419025951836
30.5795,-84.6136,0.9117361672313438
40.5612,-81.9293,0.9257703622734668
41.5927,-122.5404,0.958052019812645
47.1244,-120.6798,0.9556885629331022
38.8583,-78.5708,0.949409711605039
46.4329,-91.9162,0.9601159069124006
36.818,-97.1439,0.9247382280657609
35.2174,-87.3956,0.9145106985633652
39.894,-83.4002,0.9413846838793114
33.0693,-83.2496,0.9378655672458027
29.9447,-98.7115,0.9649697936058133
34.9239,-95.7484,0.9213209544239487
29.8692,-89.5552,0.918748900993744
46.0817,-114.1207,0.9442743958413636
38.9338,-83.8673,0.9321477294448743
34.6398,-80.1587,0.9243450154199488
30.1956,-82.9915,0.9112664226004217
45.1524,-95.0047,0.9630114825085895
38.3643,-86.8798,0.9469797486938046
35.0059,-79.7479,0.9294134631098413
32.0145,-81.4436,0.9539875878373292
43.0816,-93.2608,0.9640435332434931
39.1847,-83.601,0.9236464035894977
41.4839,-91.1127,0.9660433941543279
43.3613,-72.2221,0.9541292830988055
40.963,-77.0622,0.959983037187757
41.3976,-84.9991,0.942929681318374
38.027,-92.766,0.9423421681373944
31.5493,-82.8492,0.9282433074931566
35.2876,-83.1408,0.9463655661003959
34.4856,-97.8515,0.9263048975156966
38.7283,-93.2851,0.9350651545521137
33.3124,-93.8921,0.9227414823534268
41.6018,-84.1301,0.9468526424506873
30.1264,-90.4709,0.9298427570822009
34.0018,-85.1881,0.9306368943588521
36.3649,-78.4079,0.9338474709302438
47.7361,-119.6918,0.9545749121501803
38.7479,-77.4839,0.9669471812807399
36.5831,-79.4088,0.9364353792663328
35.9291,-80.5445,0.9499172957233109
35.155,-86.0922,0.9287375527680459
41.6595,-108.8796,0.9454374182316408
40.0969,-80.6189,0.9373284810485709
29.3184,-82.7436,0.9069365645280792
38.4022,-108.2693,0.958480732661819
36.7164,-90.4066,0.9216864313789335
32.2363,-98.2179,0.9500612750276772
44.7194,-92.4224,0.9660462781275662
37.1865,-77.2242,0.9597098856797637
40.8682,-110.9557,0.9734188328341742
40.5399,-84.6294,0.9452085689768661
39.4149,-83.8084,0.9335242438941335
48.5488,-119.7408,0.9462557333131928
40.8508,-82.9198,0.9315337588031527
46.3268,-116.7502,0.9467494529025834
43.2927,-84.6049,0.935938735527306
45.3833,-88.0337,0.9546668388807331
29.2779,-96.2221,0.9478781436491369
35.1971,-89.4144,0.9356295912777596
36.2872,-92.3369,0.9256604530260609
32.8624,-85.7975,0.9242349794869598
35.0093,-97.4443,0.9369330850226962
33.6393,-97.2126,0.9501755745305646
31.4574,-83.5266,0.933512872329293
41.7722,-77.2543,0.9550531824832927
45.6991,-93.9988,0.9619965007652741
35.7624,-90.0522,0.911096398205038
38.0288,-81.0812,0.9120106302054112
39.7415,-84.648,0.9423987813095837
33.835,-83.4371,0.9636589616725195
36.2611,-87.0868,0.9337829026585762
44.7891,-88.7654,0.9562234800079097
43.4236,-82.8202,0.9360928685341579
35.6787,-85.7785,0.9138929880395373
32.7363,-94.9415,0.9423833781390903
45.995,-123.6557,0.9547411712354847
36.4082,-94.8026,0.9157612208737383
42.7024,-78.2245,0.9577642292711502
41.8076,-78.569,0.9545081323702238
37.125,-81.5606,0.9357413268237317
45.5615,-93.2951,0.9671344472773827
43.2521,-78.2312,0.9508258297089597
44.141,-69.1686,0.9459235622245286
41.5378,-83.1434,0.9461319466092101
38.9087,-78.2085,0.9537498532077927
36.5096,-106.6932,0.9567813842700031
31.1748,-90.4042,0.9165850030012751
36.2955,-76.284,0.9494734884906213
42.0358,-92.9988,0.9629319809601289
38.4464,-120.6511,0.9631856666436801
41.6426,-85.4265,0.9313322021222084
43.6408,-85.3246,0.9362086155558816
43.6715,-92.7525,0.961069558176374
31.0763,-92.0015,0.9063282173468796
40.7698,-77.0702,0.9576390097131819
34.7884,-84.7481,0.9292661689389371
36.774,-91.8865,0.9262004621852853
27.3864,-80.8886,0.9104447720216156
35.4953,-94.7552,0.9079464362855115
44.5028,-69.1454,0.9385257443445036
38.1951,-86.1114,0.9407191478774396
46.8162,-116.7117,0.9536216176205246
26.5535,-81.1659,0.9148214273673722
43.0405,-108.6304,0.9327566110235535
36.4035,-84.1494,0.9045445146402495
38.1459,-82.427,0.9133514139983192
36.3019,-95.2307,0.9167250819769222
33.1713,-92.5972,0.9254459158297946
27.7314,-98.0899,0.952998333695169
32.326,-87.1065,0.922808616876125
40.9232,-91.1815,0.9571621249624647
37.5073,-94.8518,0.9496080130321619
36.39,-78.9718,0.9445189058504599
37.2809,-92.8759,0.9297821333620888
41.8214,-75.8007,0.956349768028042
41.8145,-79.2741,0.9575061251437127
45.9338,-95.4535,0.9677247801874281
45.0264,-88.2697,0.9586761566993065
40.1377,-83.7695,0.9408852938533045
37.416,-76.5434,0.9590842579275116
40.7883,-89.2113,0.9630185927321055
40.052,-81.4943,0.92376527912765
32.8636,-80.6669,0.9292138643407032
45.5898,-98.3516,0.9622997291218044
48.3437,-103.4802,0.9633073863562305
38.0443,-100.737,0.9597438967971338
41.3239,-84.4905,0.9441406758759544
36.8912,-76.7259,0.9584786841652652
37.053,-89.5686,0.9281619322758385
32.9326,-109.8875,0.9454961976120944
37.1064,-93.833,0.9330138410742744
34.728,-96.6844,0.925613366828769
31.7742,-98.9998,0.9438218409521243
37.9923,-88.9242,0.9377477912084567
40.0404,-86.8933,0.9394955012008307
40.7615,-86.346,0.9346509327745545
31.7234,-93.0962,0.9116926830214948
34.2898,-81.6001,0.9308085689671547
41.2341,-77.6382,0.9526767233363165
35.7416,-91.5697,0.9187520259884903
38.6496,-88.919,0.9416869683877847
41.686,-93.0538,0.9631530911932252
41.1924,-79.421,0.9521179515279035
38.7713,-76.0971,0.9697534912378651
44.1172,-73.7726,0.9632586718219767
31.2485,-86.4513,0.9231565282337048
46.8977,-88.6875,0.9394679349758019
45.7055,-89.5218,0.9646558893177345
36.3086,-93.0915,0.9200744337485808
44.0223,-93.226,0.9667610932302745
38.3005,-88.924,0.9464417289711134
32.7135,-93.335,0.9020248898653991
41.6545,-105.7238,0.9441431695370186
44.0309,-73.1408,0.9622600489184446
36.621,-88.2723,0.9255689470662029
41.5779,-96.654,0.9635482807704039
43.0354,-73.0932,0.9484206815881675
36.1605,-80.6652,0.9374974915859774
37.9786,-77.963,0.9504286262743213
42.4279,-94.1818,0.9556986949394958
42.68,-89.6022,0.9639036336558323
46.3053,-84.578,0.9316883598253879
38.6065,-89.4225,0.9545708548141414
35.6466,-95.9643,0.9164315590295413
41.5603,-84.5882,0.9402677196066148
36.0592,-89.4137,0.9190871263013372
31.1261,-87.1616,0.9183514717978523
39.6663,-86.845,0.9426233089187706
45.9192,-86.9242,0.9390082859510576
36.7231,-88.6512,0.9179050243959677
35.7805,-75.7982,0.9605221377358805
37.9708,-84.1474,0.9247035632560964
33.1496,-95.564,0.945186269073182
44.8236,-94.2724,0.9648611126976914
40.3017,-81.92,0.9281034681820126
36.7581,-84.1452,0.9048243000048908
40.8292,-85.4881,0.9395788044161477
35.1505,-83.4222,0.9476192402018762
36.9752,-82.6212,0.9254298917578279
43.9598,-69.8546,0.9486149380085496
39.0024,-96.7525,0.960254389748493
35.921,-81.177,0.9407810772984341
30.6486,-93.3432,0.9217835521803406
38.6891,-87.418,0.9333178585682584
28.8212,-96.011,0.9483801763724883
39.8538,-80.2229,0.9535218926603529
41.8506,-103.708,0.9671493361911497
46.5924,-92.677,0.9637845879158699
37.5571,-82.7457,0.8872532557771601
40.7695,-86.045,0.9338351322586227
31.0538,-82.4237,0.9244027301575972
38.2462,-78.0137,0.9571344666859944
38.5457,-82.9223,0.9190849947625395
40.8916,-88.5577,0.9471096400821869
37.6583,-92.5903,0.9313307867063774
35.9254,-83.1212,0.9050089447826086
31.9907,-97.1324,0.9451239198373504
40.7457,-84.9366,0.9342156349867262
43.0826,-96.1779,0.9696859589810195
30.2145,-96.4035,0.948330824780398
41.9167,-97.6008,0.9674577014705117
40.1248,-109.5186,0.9554807191695449
33.5938,-96.1069,0.9446273363100877
39.7371,-82.2361,0.9282658499015157
41.0306,-92.4095,0.9568670252172456
44.0664,-69.5435,0.9443525218578982
35.1405,-86.589,0.923668938739688
38.7646,-91.1607,0.9388882331105579
45.9024,-112.6567,0.9370604914417466
46.9346,-95.674,0.9635320425369069
34.8808,-88.5803,0.9203912398885563
31.5324,-90.454,0.9291591030639815
41.0477,-100.7453,0.9680008977931552
40.5241,-82.7941,0.9371176941847303
32.9143,-85.392,0.9273384609593802
37.2377,-96.8375,0.9537491985955704
38.2785,-90.1773,0.9661477641400961
44.7347,-90.6121,0.9536265898233125
36.7099,-93.8291,0.9327004313691434
32.3062,-101.4356,0.9511021362388458
39.0598,-88.5899,0.9541205257955295
33.8923,-88.4805,0.9241530937556244
37.6917,-99.888,0.9579646338266495
41.0221,-84.1317,0.9511235522648238
41.6439,-85.0009,0.9431915310702096
41.7461,-89.3003,0.9538632459919854
34.8409,-79.4804,0.9281004989982926
36.5783,-105.631,0.9616868295782101
32.736,-84.9089,0.9581231054657707
44.3697,-96.7905,0.966059896538864
44.3499,-94.2474,0.9712353390900104
39.4693,-79.6682,0.9261847035551923
36.7669,-78.9366,0.9441871861042989
41.5713,-97.5211,0.9723740107904687
41.1394,-85.5051,0.9447319213115736
39.5458,-89.2773,0.9473680027211325
34.7623,-89.5031,0.9264836444887113
40.3308,-111.1682,0.9700412055130728
27.1863,-81.8094,0.9041864738171442
40.4728,-90.2075,0.9468492029067737
38.0432,-97.4272,0.9622815298811531
38.5635,-94.8381,0.9670002828683264
45.5202,-84.8904,0.9518090592838151
35.4689,-86.765,0.9247466374838684
42.7811,-76.8238,0.9560549328844618
37.0635,-80.7144,0.9469661504246367
46.0126,-94.2684,0.9625427902858124
40.642,-91.4793,0.9584252602195465
35.703,-96.8809,0.9261261851036395
44.3383,-85.5784,0.9352632484945813
37.5571,-79.8123,0.9581723595760573
37.7643,-75.6332,0.9437343601929753
41.3344,-93.0994,0.9675188718264246
30.744,-94.0251,0.9352416993191754
41.4041,-89.5286,0.9563998573141841
37.9469,-80.453,0.9184813231832848
34.3639,-89.9506,0.9200109091828931
38.7024,-87.072,0.9292638141078466
38.8717,-75.8316,0.9502044027158102
37.2043,-77.3913,0.9432877422553851
39.7156,-90.2015,0.9478733291611666
34.5722,-84.0027,0.9390038219251718
31.8027,-85.9409,0.9315525417887252
30.1673,-84.4007,0.9200168467414876
34.3177,-92.9461,0.9159455492279163
34.5217,-87.311,0.9208163996950923
38.3119,-87.5846,0.9389880295657103
40.3017,-86.4751,0.9395301295293438
41.023,-87.1161,0.9431604773862811
38.7858,-85.4385,0.9373223178238823
35.2021,-82.7982,0.9506554218283491
40.6736,-120.5943,0.9517607113928817
36.2983,-88.7178,0.9190173802872998
46.7161,-101.2811,0.960338066528519
34.0705,-101.8269,0.9550349803025321
34.4643,-84.4656,0.9425121901935604
37.8315,-81.9353,0.9004548949401052
39.0655,-93.7854,0.9421912847881153
35.6087,-84.9244,0.9162722626075639
46.8107,-102.6551,0.957265122827344
47.7487,-123.596,0.9660874560087332
31.7795,-84.1411,0.9494707551145958
30.7289,-92.406,0.9012696051868749
39.0196,-82.6184,0.920340701412902
38.4829,-76.0125,0.9509016108408579
38.4562,-96.1526,0.956616143519385
36.3318,-88.3013,0.9187410723977244
34.692,-81.1595,0.9259062707208705
30.2677,-92.8141,0.9187323231372158
34.4417,-87.8437,0.9234097528595963
36.4859,-83.6604,0.9126315136746435
37.1925,-95.7429,0.9477501066994997
36.8835,-88.3294,0.9300745813447417
33.6658,-80.2164,0.9274982934232389
43.8333,-83.019,0.9375116085726584
37.6165,-93.4005,0.9321814012317864
37.6048,-79.1451,0.9475904108822264
44.6896,-71.3056,0.9487700415204914
33.2166,-94.9657,0.9420056834247578
43.1934,-117.6232,0.9412446671508993
47.7739,-96.4019,0.9645725979205652
33.7971,-90.8805,0.9164189925544859
40.5245,-98.5012,0.9692819076222496
33.6199,-79.7277,0.9279217672590909
28.4174,-97.7412,0.9503845209748998
34.2254,-89.0374,0.9213617002235757
38.8614,-107.8629,0.9515268021986554
40.8456,-85.794,0.9375360218388628
34.1154,-94.7713,0.9108584582602803
34.6912,-84.4556,0.9374827126592147
39.6342,-106.1164,0.9645151552834427
41.4251,-78.6491,0.9581609438149169
47.6459,-114.0894,0.9343538276091156
36.7469,-93.456,0.9385202568989512
27.4337,-97.7273,0.9567910108905294
37.2158,-87.142,0.9111090279428951
45.0307,-67.6287,0.9278234410992027
39.0363,-86.9621,0.9365976305728603
43.6738,-93.3488,0.9612219092319221
38.0267,-77.3471,0.9550402697257346
43.9879,-84.8478,0.924591718514989
39.8606,-80.6634,0.9255285327786479
44.79,-106.8793,0.9454168088126993
40.6616,-83.6595,0.9342122096314465
36.3582,-89.1488,0.9123223588652903
43.5939,-90.8344,0.9572533286990232
30.2586,-91.3495,0.9169015625095136
38.0521,-89.8252,0.9435943425644243
36.8355,-94.8104,0.9117860865612946
44.304,-91.3585,0.9618267740528342
37.6244,-84.8668,0.9252474476053442
43.8201,-112.3113,0.9549901274771742
44.4647,-72.1022,0.9498844399432538
36.8906,-83.854,0.8845565321507574
36.6804,-78.3627,0.9449177550170488
35.2021,-87.0348,0.9236765508912638
29.887,-96.2779,0.9542277640392851
31.5515,-81.9168,0.9299701482878672
34.6146,-78.5637,0.9329185180099775
38.3917,-97.648,0.9593411081659527
37.5502,-77.9152,0.9642038418571701
36.8438,-81.537,0.9327183425539658
42.5882,-74.4421,0.95865525377378
31.4829,-91.3535,0.9246172647592285
46.9496,-94.3254,0.960765687694185
34.1278,-83.209,0.9358106457655019
37.9697,-86.217,0.932613094945936
44.9473,-87.3135,0.968542033046061
32.0399,-84.197,0.9318016059263573
33.7942,-85.211,0.936113257547244
44.5205,-109.5879,0.949129784768855
34.0801,-79.3625,0.9244536440814237
44.5668,-102.7169,0.9616998549270634
44.974,-70.444,0.9385723929482248
34.1366,-87.8871,0.9188752135448282
38.8247,-82.3169,0.9255204717112121
44.0056,-72.3768,0.9537481149016317
40.5219,-80.5739,0.927465396134021
32.7535,-89.1176,0.9099001670934871
36.7316,-80.7339,0.9401419885055611
43.9952,-86.25,0.941598125762689
30.8783,-84.579,0.932451779460839
46.1208,-92.7413,0.9596913730876087
39.5289,-79.2729,0.9509467214613129
39.1035,-85.2624,0.9395495626314215
45.0348,-83.6277,0.940501455860527
39.5599,-83.4561,0.9279771147907238
